"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC0700003940.mm.2";7,20098930902027;7,42361034915477;7,28747870429074;6,69446858945741;7,69542710729972;7,74672989112609;7,2681514325884;7,53623791410696;7,19229948806953;8,08324329317854;6,66363027139005
"TC1700000340.mm.2";4,63476461330621;4,2282001298359;4,14230552959888;5,48021837001932;4,60404542388209;4,59070494882688;4,96588054312428;4,48989540153167;4,97449914022972;4,28925325015805;4,64700295147882
"TC1800001221.mm.2";5,82452603026115;5,95544271517182;5,76126044140735;5,59365756307332;5,71134980284943;5,75910347849858;5,00726107002685;5,93441556952406;5,22545198311594;5,5964213171086;5,06933148303666
"TC0100003873.mm.2";5,92648777452818;5,60095472100631;5,26395464165969;6,43070078113126;4,17693776928097;5,18688285653965;4,68030214252194;5,34776330570781;5,42833612369794;5,51330469500108;5,80185390256897
"TC1000001010.mm.2";8,12917747994668;7,98235045597526;8,03594063058958;7,31360773121616;7,61885793050022;7,88118418591647;7,55326924807063;7,6795085606554;7,60006196746264;8,1686234842707;7,18919737516495
"TC0900000181.mm.2";5,46563793650466;5,43228518565353;4,72972437803482;4,48769458481905;5,63254244236526;5,43102367049661;4,76054241354429;5,624443799626;5,76854407555192;6,41188360602655;5,28946937073626
"TC1300001525.mm.2";5,4307105009854;4,70661213312704;4,46235043304324;5,6926105311699;4,5673811427998;5,04243860906022;4,74998121553534;4,32065758897688;4,67071147618609;4,25074763174285;3,71957502032813
"TC0500000750.mm.2";1,58623426817071;1,98050863711532;2,23878632447897;1,93543431376718;2,55114300046274;1,68805548282653;3,04652805332041;2,41947776209353;2,46062488727097;2,05414250691333;2,01438358532608
"TC0700002421.mm.2";3,50778676443105;3,12635855121646;3,90257456621951;3,52393875594453;3,38138248205166;3,37789958145177;3,651861599282;3,48946267363544;3,75166065951419;4,21987725338362;3,96719166098592
"TC0800002847.mm.2";5,76808974853355;5,58070539254989;5,57590625353339;6,34557385308793;5,94070007265097;6,09756575301442;5,73322811245503;5,94125625918579;6,66883507033199;7,56630738987994;6,94772759503135
"TC1100002814.mm.2";6,48621925446771;6,0340352475775;6,02981389009985;6,46321820555226;6,43633392830508;6,5617651878041;6,1445172202034;6,64981997182006;5,67254455136956;6,69872316316553;6,41785519591767
"TC0900000791.mm.2";4,27553973358041;4,39774747532536;4,13526930145929;3,90903188071829;4,26289220276427;3,89313084740914;4,2315982204065;4,49387672869408;5,10687945681885;4,86480340888221;4,69368094409876
"TC0800000003.mm.2";4,21713258137285;3,70111911079357;2,83448902289139;3,94504271722679;4,21985104299019;4,28510414249378;3,60528514280559;3,49809167116645;3,50860075323915;5,19313843517472;3,91858238670713
"TC1400000372.mm.2";5,32721649266555;5,13526573878534;5,61408029428712;5,5915148504863;5,32990279213881;5,06078515603256;4,94334634449654;5,23016294923481;5,49313589084197;5,50982499049172;5,99784824726361
"TC0X00001937.mm.2";3,77474116288453;4,45119418986473;3,51297172151894;3,67663546113465;2,85547999042121;2,85968327095378;2,59452989494888;3,93306993531815;3,53924029658199;3,27366711328393;4,47998642279085
"TC1200002497.mm.2";6,70222263432738;6,26704194178953;6,47162989027036;6,0575909257974;5,71742529226692;5,86221173086406;5,98733874068304;6,29570564329799;6,04904251780409;5,38849840808616;6,0977095349478
"TC0600001681.mm.2";2,67220106902945;1,80865494264778;2,54869087098065;1,86144187352759;1,74807828863951;1,732696123105;2,10330547621341;2,0813827152526;2,08823652628853;2,29049474303476;2,47620375688719
"TC1000002543.mm.2";3,13977622693283;3,3937041478035;3,22098670835143;3,71520745773639;2,74949255266068;3,31637074988276;2,91541760803602;3,80494208255929;3,41715866452331;3,29931025399736;2,56513998910453
"TC1500001466.mm.2";2,98600044742348;3,19824215990467;2,95616817311352;3,50205943845261;3,73938324871941;2,95243330227155;3,65769556885185;3,78238629785454;2,61735239033197;2,44720748382661;3,81332113433649
"TC1700001573.mm.2";6,30145412384118;6,42615319757901;6,1617770833749;6,35524249828415;5,63759890482259;6,56715075987799;5,85320341818857;6,26275404416316;5,68883005371644;6,4160044857839;6,1951436504603
"TC1100003260.mm.2";3,21305638818374;3,23632337473028;2,91455635931444;2,40954770840637;2,60437891955993;2,23865144723134;2,74056635245593;2,53803095206724;2,97388283323434;2,26008829980143;2,58309201234285
"TC0100002584.mm.2";6,55278251542631;6,53976865466524;6,46689383628776;6,54667194228219;6,53430466826497;6,09690496022273;5,57840114831167;6,4657303713489;5,91869094787472;5,83333977199028;6,37709621058333
"TC1200002195.mm.2";5,57114993477206;5,46942845428307;5,26431295961008;5,60420080977214;6,13885763260824;5,66418596398356;4,86353079529076;5,44499175215302;5,14796300792764;5,89330714579936;4,67659338681072
"TC0900001786.mm.2";7,3599210930311;7,10969014455191;6,5258752617369;7,13935528848378;6,94791367336971;6,5842883629727;6,68496453127932;6,75599968417926;6,3231176099658;6,81176294011134;6,65814866664139
"TC1100000164.mm.2";3,77709191039424;2,78899199867818;4,23549720489546;2,84117368677704;3,74562232012552;2,25786526167708;3,13978987306318;2,48975856287355;2,56804804492889;3,73023583408931;4,06482044678699
"TC1200000596.mm.2";6,47651170914974;6,15533740044992;6,65814672068629;5,99944962384753;6,47744401882379;6,57247988377477;6,18542784089958;6,69835640191823;6,71526553852519;5,92868196262533;6,52579074704535
"TC1800001431.mm.2";2,48486535723497;3,19374994066048;2,46540418966375;3,30262455256112;3,46943938088677;2,95868299014106;2,6006393626054;2,68580151969587;3,09150799890654;2,74480142813875;3,20092652340329
"TC1300000626.mm.2";2,61628945006197;2,72452930865708;2,51972810064273;2,48253026188638;3,29342944407296;3,2241828797215;2,62992103149569;2,99858153055524;3,15734935636317;4,01725625239367;2,61727921134651
"TC0900000532.mm.2";4,78786895211902;3,79164440313156;4,12048507889669;4,05548529039569;3,86475037995307;4,07105634879742;4,76896950975924;4,16300540910301;4,70932508983601;4,62089340667003;4,89322271820726
"TC0700000052.mm.2";5,44116594809736;5,43730192787581;5,8135365272411;5,67390582151445;5,21489022339558;5,7652502084762;5,98683841094432;5,63799704903832;5,63799704903832;5,07539933786283;5,21972063338855
"TC1600001375.mm.2";5,67427647800283;6,02869287254916;5,92542520818399;5,25297044371989;5,28596120305476;5,66313863881166;6,21959379429928;6,01727731146955;6,39153534544824;6,41933785090703;6,42813036831059
"TC1100000422.mm.2";4,41860205534499;4,18395927305165;3,64752177665665;3,63156225032721;4,45071979538008;3,97041814478633;3,6888667292295;3,90889837524293;4,05950272719572;3,35728607523758;3,59521719066196
"TC0500001674.mm.2";4,73264783933403;5,31597069369361;5,44604137474499;4,80807467262954;5,22399151646113;5,48077234676497;5,40878233370504;5,23576537737928;5,28874070061076;5,77158573550785;4,73775183697006
"TC0500001487.mm.2";3,47377390457362;3,94134991360545;4,97303510715452;4,06821225787553;4,13280930875635;3,84257233397607;3,22822202124939;3,44709720258474;3,3234282702263;2,94430722131754;3,78351466108025
"TC0500000582.mm.2";2,98776596891824;2,5600463372465;2,93268813549077;2,44598142888772;2,92883284107958;2,55367932633748;2,32419583876226;2,30887478503042;2,81451965344301;3,10380952851318;2,68617108733653
"TC0500002819.mm.2";5,0397878914157;4,96908928465963;4,85786591813535;4,91335069493381;5,55360894703434;4,92556455696867;6,27593118480828;4,63919904130508;5,14506951239237;5,18322109488889;5,47847392744129
"TC1100001066.mm.2";6,36303584404632;6,7091855576248;6,58479063746254;6,37414900337579;6,85679059821775;6,72252560202394;6,00772094072068;6,45300501302553;6,67733112599695;6,28241306904088;6,25047795323689
"TSUnmapped00000050.mm.2";2,34656829588112;2,47044953079819;2,44578192031338;2,75110561762648;1,96220659439927;2,1162310872636;3,19071987451338;2,29639927375914;2,75110561762648;2,44138819202092;1,84203200400161
"TC0600001949.mm.2";2,90590916146983;2,71542560411238;3,12127236741229;3,34727425427747;2,38546134531486;3,30665422540598;2,8557481422836;2,86023564786047;2,68157713414648;3,30513834312624;2,86999846268836
"TC1300001649.mm.2";2,90375022586714;2,78873237245411;3,22915697697553;2,73466581160218;3,19532819331135;3,20174816547416;3,58181595788741;3,59152898995166;3,18726448015005;2,92636486315299;3,32851096623693
"TC0400003106.mm.2";1,58832934093137;1,98102893493007;2,19051727594276;1,09448361573863;2,07520765557654;2,0112573427886;1,23666030594471;1,45612902415969;1,59167771127646;2,28128185536222;2,13665207083062
"TC0400000469.mm.2";7,61317330149296;8,24453624883386;7,92879719412809;7,46724833594861;7,62825649986229;8,20306575010151;7,5942520340565;7,22619940840396;7,28035402491934;7,5501620560568;7,13173856731673
"TC1000001851.mm.2";5,96362465267476;5,79303481034527;5,75189396698504;6,57834801466128;5,61296710762974;5,9531659905227;6,44321580119046;5,75004451225416;6,19828352850462;4,97933670406434;5,51334634516748
"TC1100000125.mm.2";3,62511848712534;3,96713649574361;3,39580290753885;3,01074302193403;3,04385965353899;3,87692134166751;2,97986183029964;3,57369142515023;3,39957514035945;3,42722968129995;3,74207949156794
"TC1900000386.mm.2";4,00116348381651;4,40311027244883;3,71061964759847;4,08961895022123;4,1088235962835;4,43652093652688;3,77005121345114;3,79544560157316;3,79046617260888;4,77374220367681;4,15055019686634
"TC0300001115.mm.2";2,0100781999015;1,37540816102287;1,38690034381492;2,32584414770206;1,6966843650266;2,1177092796407;1,86117657293531;2,10367335053007;1,64609164503998;2,19871613584146;1,57464382838612
"TC1200001259.mm.2";4,13557395245351;3,34532908578238;3,84161448089089;4,48095382948374;3,74671232522763;3,66283219321631;4,12218496952649;4,18487160064013;4,04355665137182;3,70515154671714;4,06346682594046
"TC1400000347.mm.2";7,10061799211064;7,06525095242163;7,27615661123756;6,91046974575919;6,53249504791367;7,21553457709046;6,13722992211826;6,7569809330756;6,45032349303892;6,65330304512946;6,87595914433281
"TC0500003329.mm.2";5,05996258925244;4,3899283821711;4,28150313779132;5,07214432561396;4,43520152825582;4,82618703788052;5,01770085367635;4,57875712916303;5,3033067941968;4,2877165492705;5,11169039470231
"TC1400002081.mm.2";5,42135815161267;5,60560006207312;5,55236276501088;5,17750655530551;5,8012031367312;5,90773062301583;5,55018827419809;5,27492554157355;6,0120544340889;5,64043980939841;5,31095310556939
"TC1700000949.mm.2";2,53226744985609;2,07683518530256;3,15929603721504;2,1238475851687;2,83671585678999;3,09954371289016;2,91068180911159;2,21322554867261;2,00393973679118;2,61096233374758;2,9784613657561
"TC1600001642.mm.2";3,56155512659618;3,69452551014434;4,01945314924342;3,79485547625816;4,61858145489932;4,24117953488811;4,16393850000891;4,27002439544642;3,65085853848405;5,27164933051638;4,57348668388221
"TC0100001570.mm.2";7,24399332595595;6,80075989571623;7,09176852016183;7,23871580577418;7,38653496759795;7,4363359140321;5,95357969552293;6,92162119777008;7,24218126714641;7,49073580695667;7,52984827979785
"TC0900003086.mm.2";2,4725965069853;1,94599501640219;2,51678420111698;2,55537784356519;2,27226175039792;2,70601888430943;2,21795548243647;2,13739816134125;2,31306637928317;2,05203006231557;2,62316153052073
"TC1600001393.mm.2";4,9825208603114;4,7790357999237;5,03507413100687;5,35024922555838;4,54863105948518;5,20332061684852;5,35455190877853;4,73111888318961;5,06199307676662;5,02902704904535;5,30617585153402
"TC1100000469.mm.2";3,42665550825574;2,97859342209477;2,72341077174157;3,02753404778038;3,15325434739138;3,44811231118818;3,61123245058405;3,03885926018814;3,03612195784796;2,89302845049723;3,40219021496796
"TC0500002018.mm.2";2,30287509994938;2,0698596302412;2,11115290857758;2,83438816983415;2,12169900614125;2,35369816951709;2,96557390878093;2,6947071096313;2,28913081227385;2,40370894257512;2,65137642633095
"TC0600002084.mm.2";4,91674301303491;4,52032592749793;4,11960077217353;3,66168563228259;5,01504874155273;4,20782688502099;3,1384449833665;4,28859187693775;4,20001614495153;4,1988976991432;3,87731807358426
"TC0600001629.mm.2";3,72349931769626;4,19663796730558;4,32620989960387;3,55680958896028;4,74221601992346;4,56560028934276;4,07070859145976;3,48367489204538;4,31128491216736;4,07759910755044;4,10421629722382
"TC0100001244.mm.2";5,90354680796608;6,01773488103342;6,04713192576155;5,25314022482552;6,55005376062542;6,55462761376364;7,16866531342828;6,2296870523913;6,82515133650635;7,67869426277917;6,56956783743279
"TC1700000936.mm.2";5,82747903645174;6,25771479413657;6,13127395883399;4,45396383851822;6,02563671434941;6,35160071840049;5,80349697603375;6,25597954033834;7,05468830934658;7,39071408571299;6,37426023053923
"TC0300002755.mm.2";4,71800684973726;3,81139299321035;3,86561777220461;3,98075921605925;4,22521097446932;3,64170684450851;3,33383889162294;3,9575665553889;4,28581779194878;3,7904111888647;3,28282588560282
"TC1000003032.mm.2";6,55671934434266;6,80166944392414;6,19444544440127;6,289584783405;6,20938414633905;5,82852281769692;6,05107206678676;6,12180009481811;6,53714902956287;7,32212682400885;6,91435204827037
"TC0100001721.mm.2";4,57714726093637;4,39428941854688;4,29757947951253;4,464086810602;5,20150119304483;4,75658405226078;4,79664659990035;4,73790031576999;4,83333437261875;4,95057360516607;4,31119135310408
"TC1100000872.mm.2";6,42789517627;6,74738794717007;6,12204560532886;6,10626138734654;7,1814411568096;6,61356745385654;7,83620399979381;6,71431287225269;7,54919318809682;7,16760991406729;6,78509215321656
"TC1700001084.mm.2";6,24913171421836;6,38161908665543;6,75921940629413;6,19589013598183;6,83523305479635;6,29700012040791;6,49843977579117;6,67377404049044;6,12603293820869;6,34779178275135;5,9977633541267
"TC0700002717.mm.2";3,1871259133532;4,09014045292486;3,87044832575798;3,29682951373549;3,50430939543127;3,7139039179416;4,27895990141324;3,94701981116407;3,41063464006397;3,73958899227234;3,60069165573925
"TC0400000836.mm.2";6,31332300385031;6,93888545688791;6,12420477686469;6,465829353584;6,62465805460705;7,04654376733007;6,62651396358917;6,41467674475164;5,99900677262617;6,51275902910622;5,61472704199574
"TC1400001634.mm.2";7,22823280937818;7,10172120654437;7,09584081630769;6,90927712640919;7,10077337523867;6,71248060665405;6,43310659059321;7,23197612326149;6,73450611486612;7,19896751308599;6,85165869968917
"TC0900001572.mm.2";4,30500145885608;4,71958694623126;3,95170883070514;3,7335899622752;4,39619037946859;4,98724891446731;4,00606590370494;4,06237008070489;4,33504986486562;4,95143971533741;4,54922827125425
"TC0600001126.mm.2";6,01351242455508;5,84739602912967;6,31541838142245;5,72332897826328;5,65109220114754;6,06690809871694;6,00131056465811;6,52707627760426;6,16949535192141;5,56484047482334;5,60895706712229
"TC0500002818.mm.2";5,56938220724371;6,43737766675331;5,84233300201501;5,28646573418779;6,06196906862295;6,16427560876493;6,21442327669402;5,74643433651314;5,70925217432166;7,46451251191492;5,46981178893484
"TC0900001047.mm.2";4,74547058124653;5,07646401354817;4,98381580069732;4,34252838890926;5,03104897290751;4,77152873966654;4,69087992963593;5,16772379841971;4,6170019953999;4,39506321015497;5,1028122789373
"TC1600000526.mm.2";7,19664591051551;6,96821579540388;7,01781565151407;7,22040068756282;6,62190732701269;6,73310666482952;6,1886144155506;6,73976758382794;6,61437758838088;6,40061196041754;6,70281091039107
"TC0100002887.mm.2";2,29970188643426;2,32285837276125;1,98386604342073;2,23260288691831;2,69362744591914;2,35972988496208;2,698349492757;2,39983919470435;2,83089144657661;2,60435579611016;2,67639728082723
"TC0600003331.mm.2";3,22669929315609;2,95769282939823;2,92885053636783;3,1925097721682;2,74981173217951;2,52825051634256;3,36670167556983;2,86341268835807;2,87258109428708;2,46725062901466;2,62750317979682
"TC0200000804.mm.2";2,82697397734967;2,82936935873709;3,43429608626496;3,15597429845993;2,5868900982313;2,90921009673744;3,4852090185608;2,47965317018664;3,42174673525927;3,06031697231901;3,19179282437814
"TC0300001788.mm.2";2,16039842475867;2,3399213948299;2,59352659750232;1,98306625184614;3,12207407957042;2,92574655239551;3,09188673676634;2,70996128180843;2,76535067278703;2,5292416536447;2,26153361905436
"TC1000001531.mm.2";4,46483193581557;5,38027432047977;4,90602180485435;5,23103438188802;4,89198260399877;5,02056651338214;5,45558533318909;5,46455483618448;4,59367615823788;5,21709005369734;5,85517822697753
"TC0600003247.mm.2";3,28055724359108;2,95653347116954;3,34524865790594;2,476174360082;3,56958574448119;2,92427711591934;3,47519349064985;3,51307094108076;3,01781126595215;4,17686579557587;2,92296540483799
"TC0200001761.mm.2";5,60689174248171;4,86522383133632;4,98858988803837;5,37522988390693;5,18275182303156;4,94162854681683;5,65452015866394;4,86807373258377;4,96349010114175;4,30264090562586;5,2713576515594
"TC0900001487.mm.2";1,96657777559284;1,98734310916075;1,85295152753828;2,45757242229958;2,2140819555675;2,04235722563091;2,60619274377358;1,88205817038901;2,65624461548278;1,99454348933805;2,52614985596218
